Transaction_ID,Date,Year,Month,Quarter,Category,Subcategory,Region,Country,Customer_Segment,Quantity,Unit_Price,Discount_Amount,Final_Unit_Price,Total_Amount,Shipping_Cost,Payment_Method,Order_Status,Customer_Satisfaction,Marketing_Channel
TXN_21745,2024-06-01,2024,6,Q2,Electronics,Tablets,Europe,France,New Customer,1,1818.37,43.74,1774.63,1774.63,0.0,Digital Wallet,Delivered,3.0,Social Media
TXN_21746,2023-05-07,2023,5,Q2,Fashion,Footwear,Latin America,Argentina,VIP Customer,1,55.63,12.77,42.86,42.86,18.15,Bank Transfer,Cancelled,,Organic Search
TXN_21747,2023-05-28,2023,5,Q2,Electronics,Audio,Europe,Netherlands,Returning Customer,1,1864.51,142.46,1722.05,1722.05,0.0,COD,Delivered,5.0,Social Media
TXN_21748,2022-03-21,2022,3,Q1,Sports,Sportswear,Latin America,Chile,Returning Customer,3,111.62,7.95,103.67,311.01,19.85,Digital Wallet,Delivered,5.0,Organic Search
TXN_21749,2022-11-16,2022,11,Q4,Fashion,Footwear,North America,USA,Returning Customer,2,621.59,0.05,621.54,1243.08,0.0,PayPal,Delivered,4.0,Email Campaign
TXN_21750,2022-04-07,2022,4,Q2,Sports,Sportswear,Latin America,Argentina,New Customer,2,324.96,0.75,324.21,648.42,0.0,PayPal,Delivered,5.0,Organic Search
TXN_21751,2024-12-15,2024,12,Q4,Electronics,Audio,Europe,Netherlands,Returning Customer,1,1588.73,76.99,1511.74,1511.74,0.0,Digital Wallet,Delivered,5.0,Social Media
TXN_21752,2022-03-19,2022,3,Q1,Home & Living,Furniture,Asia Pacific,India,Returning Customer,1,406.32,25.23,381.09,381.09,20.02,COD,Delivered,5.0,Email Campaign
TXN_21753,2022-06-20,2022,6,Q2,Electronics,Audio,Latin America,Chile,VIP Customer,1,1037.14,155.66,881.48,881.48,0.0,Credit Card,Delivered,4.0,Social Media
TXN_21754,2023-09-03,2023,9,Q3,Electronics,Tablets,Latin America,Argentina,VIP Customer,2,1283.56,168.67,1114.89,2229.78,0.0,Credit Card,Processing,,Organic Search
TXN_21755,2024-10-08,2024,10,Q4,Sports,Outdoor Gear,Europe,UK,Returning Customer,1,756.79,50.12,706.67,706.67,0.0,Credit Card,Shipped,,Social Media
TXN_21756,2023-01-19,2023,1,Q1,Fashion,Women Clothing,Latin America,Chile,Returning Customer,1,127.85,6.81,121.04,121.04,16.57,COD,Processing,,Email Campaign
TXN_21757,2024-12-31,2024,12,Q4,Fashion,Footwear,Europe,Netherlands,New Customer,1,359.76,16.07,343.69,343.69,23.32,COD,Delivered,4.0,Social Media
TXN_21758,2023-03-01,2023,3,Q1,Home & Living,Furniture,Asia Pacific,Australia,New Customer,2,1234.25,4.54,1229.71,2459.42,0.0,Bank Transfer,Delivered,4.0,Social Media
TXN_21759,2023-03-21,2023,3,Q1,Home & Living,Bedding,Asia Pacific,Singapore,Returning Customer,1,89.88,8.52,81.36,81.36,22.49,Bank Transfer,Delivered,1.0,Direct
TXN_21760,2022-10-13,2022,10,Q4,Electronics,Tablets,North America,Mexico,Returning Customer,2,1050.23,68.13,982.1,1964.2,0.0,COD,Delivered,3.0,Email Campaign
TXN_21761,2022-04-14,2022,4,Q2,Home & Living,Kitchen,Asia Pacific,India,New Customer,1,752.77,38.38,714.39,714.39,0.0,Bank Transfer,Delivered,4.0,Email Campaign
TXN_21762,2023-04-11,2023,4,Q2,Electronics,Audio,Asia Pacific,India,Returning Customer,1,1970.03,148.48,1821.55,1821.55,0.0,COD,Delivered,3.0,Paid Ads
TXN_21763,2022-07-27,2022,7,Q3,Electronics,Audio,North America,Canada,VIP Customer,1,1494.13,309.44,1184.69,1184.69,0.0,COD,Delivered,5.0,Organic Search
TXN_21764,2023-03-15,2023,3,Q1,Fashion,Footwear,North America,USA,Returning Customer,1,223.67,7.91,215.76,215.76,22.64,Digital Wallet,Shipped,,Organic Search
TXN_21765,2022-03-14,2022,3,Q1,Home & Living,Kitchen,Latin America,Brazil,VIP Customer,1,37.04,7.42,29.62,29.62,18.94,Digital Wallet,Delivered,5.0,Paid Ads
TXN_21766,2024-09-25,2024,9,Q3,Fashion,Men Clothing,North America,Mexico,New Customer,1,376.6,4.02,372.58,372.58,5.81,Digital Wallet,Delivered,4.0,Email Campaign
TXN_21767,2023-11-29,2023,11,Q4,Electronics,Tablets,North America,USA,Returning Customer,1,102.22,1.0,101.22,101.22,23.77,COD,Delivered,5.0,Organic Search
TXN_21768,2024-03-09,2024,3,Q1,Fashion,Women Clothing,North America,Mexico,Returning Customer,1,404.86,8.28,396.58,396.58,8.52,COD,Delivered,4.0,Social Media
TXN_21769,2022-09-03,2022,9,Q3,Electronics,Accessories,Asia Pacific,India,New Customer,2,555.34,7.34,548.0,1096.0,0.0,Bank Transfer,Delivered,4.0,Social Media
TXN_21770,2023-03-11,2023,3,Q1,Electronics,Laptops,Asia Pacific,Japan,New Customer,1,1292.7,19.75,1272.95,1272.95,0.0,Bank Transfer,Delivered,3.0,Organic Search
TXN_21771,2022-01-19,2022,1,Q1,Electronics,Accessories,Asia Pacific,Australia,Corporate,1,451.62,104.72,346.9,346.9,24.8,PayPal,Delivered,4.0,Social Media
TXN_21772,2023-09-05,2023,9,Q3,Fashion,Accessories,Asia Pacific,India,Returning Customer,2,309.49,6.26,303.23,606.46,0.0,Digital Wallet,Delivered,3.0,Referral
TXN_21773,2022-08-09,2022,8,Q3,Sports,Sportswear,Europe,France,New Customer,2,184.33,15.1,169.23,338.46,9.04,Credit Card,Delivered,4.0,Email Campaign
TXN_21774,2023-12-14,2023,12,Q4,Home & Living,Furniture,Europe,UK,VIP Customer,1,2200.32,328.83,1871.49,1871.49,0.0,COD,Delivered,4.0,Social Media
TXN_21775,2024-06-21,2024,6,Q2,Fashion,Accessories,North America,Mexico,Returning Customer,1,280.12,21.81,258.31,258.31,12.71,Bank Transfer,Delivered,5.0,Paid Ads
TXN_21776,2022-05-02,2022,5,Q2,Home & Living,Furniture,Latin America,Brazil,Returning Customer,1,1489.03,32.23,1456.8,1456.8,0.0,Digital Wallet,Delivered,5.0,Email Campaign
TXN_21777,2023-05-23,2023,5,Q2,Fashion,Men Clothing,North America,Mexico,Returning Customer,1,93.53,1.71,91.82,91.82,22.48,Credit Card,Delivered,5.0,Email Campaign
TXN_21778,2022-09-07,2022,9,Q3,Home & Living,Kitchen,North America,Mexico,Returning Customer,2,1482.44,114.07,1368.37,2736.74,0.0,Bank Transfer,Delivered,4.0,Email Campaign
TXN_21779,2024-11-11,2024,11,Q4,Sports,Outdoor Gear,North America,Mexico,New Customer,1,151.9,1.19,150.71,150.71,9.35,Bank Transfer,Delivered,4.0,Direct
TXN_21780,2023-12-07,2023,12,Q4,Electronics,Accessories,Asia Pacific,India,Returning Customer,2,899.98,73.23,826.75,1653.5,0.0,Digital Wallet,Delivered,4.0,Paid Ads
TXN_21781,2023-08-10,2023,8,Q3,Electronics,Accessories,Europe,France,New Customer,1,721.74,65.83,655.91,655.91,0.0,COD,Delivered,4.0,Organic Search
TXN_21782,2023-10-17,2023,10,Q4,Fashion,Accessories,Latin America,Argentina,VIP Customer,1,388.82,61.42,327.4,327.4,21.03,PayPal,Delivered,5.0,Organic Search
TXN_21783,2023-09-14,2023,9,Q3,Home & Living,Kitchen,Latin America,Argentina,New Customer,1,857.41,38.33,819.08,819.08,0.0,PayPal,Delivered,3.0,Organic Search
TXN_21784,2022-06-18,2022,6,Q2,Sports,Fitness Equipment,Latin America,Argentina,Returning Customer,1,931.65,81.83,849.82,849.82,0.0,Bank Transfer,Delivered,5.0,Organic Search
TXN_21785,2023-05-26,2023,5,Q2,Home & Living,Furniture,Asia Pacific,Australia,Corporate,1,324.17,89.01,235.16,235.16,21.73,Bank Transfer,Delivered,5.0,Social Media
TXN_21786,2024-10-15,2024,10,Q4,Sports,Fitness Equipment,Europe,UK,New Customer,2,221.52,18.49,203.03,406.06,9.35,COD,Delivered,4.0,Email Campaign
TXN_21787,2024-04-23,2024,4,Q2,Sports,Sportswear,Europe,Netherlands,New Customer,2,90.62,5.99,84.63,169.26,15.53,PayPal,Delivered,4.0,Organic Search
TXN_21788,2024-08-11,2024,8,Q3,Sports,Sportswear,Europe,UK,VIP Customer,1,367.47,57.19,310.28,310.28,10.23,Bank Transfer,Delivered,3.0,Email Campaign
TXN_21789,2024-08-13,2024,8,Q3,Fashion,Men Clothing,Latin America,Argentina,New Customer,2,348.29,29.28,319.01,638.02,0.0,Bank Transfer,Delivered,5.0,Social Media
TXN_21790,2022-09-12,2022,9,Q3,Fashion,Accessories,Asia Pacific,Australia,Returning Customer,1,34.84,2.35,32.49,32.49,17.93,Credit Card,Delivered,5.0,Email Campaign
TXN_21791,2023-11-14,2023,11,Q4,Sports,Sportswear,Asia Pacific,Japan,Returning Customer,2,121.06,6.65,114.41,228.82,14.66,Credit Card,Delivered,5.0,Organic Search
TXN_21792,2024-06-27,2024,6,Q2,Home & Living,Kitchen,North America,Canada,Returning Customer,1,506.52,39.97,466.55,466.55,13.94,Bank Transfer,Delivered,3.0,Organic Search
TXN_21793,2023-09-14,2023,9,Q3,Fashion,Footwear,Europe,Netherlands,New Customer,2,383.26,14.52,368.74,737.48,0.0,Credit Card,Delivered,5.0,Social Media
TXN_21794,2022-02-14,2022,2,Q1,Fashion,Accessories,Asia Pacific,Australia,VIP Customer,1,497.04,121.51,375.53,375.53,11.2,PayPal,Delivered,4.0,Social Media
TXN_21795,2022-04-01,2022,4,Q2,Fashion,Footwear,North America,USA,New Customer,1,467.65,26.76,440.89,440.89,23.47,Bank Transfer,Delivered,4.0,Social Media
TXN_21796,2022-08-11,2022,8,Q3,Home & Living,Furniture,Asia Pacific,Singapore,New Customer,1,683.99,34.96,649.03,649.03,0.0,Digital Wallet,Delivered,5.0,Email Campaign
TXN_21797,2023-04-10,2023,4,Q2,Electronics,Smartphones,Asia Pacific,Singapore,Returning Customer,1,392.25,7.02,385.23,385.23,17.32,PayPal,Delivered,5.0,Paid Ads
TXN_21798,2023-07-02,2023,7,Q3,Electronics,Smartphones,Asia Pacific,India,New Customer,1,624.65,17.7,606.95,606.95,0.0,Credit Card,Delivered,1.0,Organic Search
TXN_21799,2022-06-20,2022,6,Q2,Sports,Outdoor Gear,Asia Pacific,Singapore,New Customer,1,124.92,7.97,116.95,116.95,13.66,Credit Card,Delivered,3.0,Social Media
TXN_21800,2022-09-20,2022,9,Q3,Electronics,Tablets,Asia Pacific,India,New Customer,5,1063.35,152.84,910.51,4552.55,0.0,Credit Card,Delivered,5.0,Email Campaign
TXN_21801,2024-12-06,2024,12,Q4,Sports,Fitness Equipment,Latin America,Argentina,Returning Customer,3,679.83,81.03,598.8,1796.4,0.0,Digital Wallet,Delivered,5.0,Social Media
TXN_21802,2023-02-18,2023,2,Q1,Fashion,Accessories,Latin America,Argentina,Returning Customer,1,68.95,3.97,64.98,64.98,23.77,Bank Transfer,Delivered,5.0,Organic Search
TXN_21803,2022-10-12,2022,10,Q4,Home & Living,Kitchen,Europe,Netherlands,New Customer,1,1229.54,84.33,1145.21,1145.21,0.0,Credit Card,Delivered,4.0,Email Campaign
TXN_21804,2023-07-29,2023,7,Q3,Home & Living,Bedding,Asia Pacific,Singapore,New Customer,1,195.93,8.96,186.97,186.97,22.29,Digital Wallet,Delivered,5.0,Email Campaign
TXN_21805,2024-07-26,2024,7,Q3,Fashion,Men Clothing,Asia Pacific,Singapore,New Customer,1,462.3,29.69,432.61,432.61,8.56,PayPal,Delivered,5.0,Organic Search
TXN_21806,2022-01-05,2022,1,Q1,Electronics,Accessories,North America,Mexico,VIP Customer,1,1602.46,297.49,1304.97,1304.97,0.0,COD,Delivered,4.0,Social Media
TXN_21807,2022-06-17,2022,6,Q2,Home & Living,Decor,North America,Mexico,Returning Customer,1,1582.71,80.01,1502.7,1502.7,0.0,COD,Delivered,3.0,Paid Ads
TXN_21808,2024-05-14,2024,5,Q2,Home & Living,Decor,Asia Pacific,Australia,Returning Customer,1,1142.15,100.66,1041.49,1041.49,0.0,PayPal,Delivered,5.0,Paid Ads
TXN_21809,2023-11-14,2023,11,Q4,Home & Living,Bedding,Latin America,Brazil,Returning Customer,1,2032.82,27.96,2004.86,2004.86,0.0,Credit Card,Shipped,,Social Media
TXN_21810,2022-10-16,2022,10,Q4,Fashion,Footwear,Asia Pacific,Singapore,VIP Customer,1,427.25,92.42,334.83,334.83,23.4,Credit Card,Delivered,5.0,Paid Ads
TXN_21811,2024-05-19,2024,5,Q2,Home & Living,Furniture,Latin America,Argentina,New Customer,2,941.12,62.31,878.81,1757.62,0.0,Bank Transfer,Delivered,4.0,Organic Search
TXN_21812,2023-10-02,2023,10,Q4,Fashion,Women Clothing,North America,Canada,VIP Customer,1,151.81,20.09,131.72,131.72,16.75,Credit Card,Delivered,4.0,Email Campaign
TXN_21813,2023-08-28,2023,8,Q3,Fashion,Footwear,Asia Pacific,Japan,Returning Customer,1,90.1,4.59,85.51,85.51,14.43,PayPal,Delivered,4.0,Social Media
TXN_21814,2023-06-11,2023,6,Q2,Sports,Outdoor Gear,Latin America,Brazil,New Customer,1,580.33,5.64,574.69,574.69,0.0,Digital Wallet,Delivered,5.0,Paid Ads
TXN_21815,2022-09-02,2022,9,Q3,Fashion,Women Clothing,Latin America,Brazil,Returning Customer,2,457.96,8.89,449.07,898.14,0.0,COD,Delivered,5.0,Paid Ads
TXN_21816,2022-09-18,2022,9,Q3,Electronics,Smartphones,Latin America,Argentina,New Customer,2,1472.23,104.27,1367.96,2735.92,0.0,PayPal,Delivered,5.0,Paid Ads
TXN_21817,2023-07-24,2023,7,Q3,Fashion,Men Clothing,Latin America,Argentina,Corporate,3,257.58,56.98,200.6,601.8,0.0,COD,Delivered,5.0,Social Media
TXN_21818,2024-05-28,2024,5,Q2,Fashion,Men Clothing,Asia Pacific,Singapore,Returning Customer,3,51.9,7.55,44.35,133.05,8.3,Digital Wallet,Delivered,5.0,Organic Search
TXN_21819,2023-11-07,2023,11,Q4,Sports,Outdoor Gear,Europe,Netherlands,Returning Customer,2,735.09,10.83,724.26,1448.52,0.0,PayPal,Delivered,2.0,Paid Ads
TXN_21820,2023-03-25,2023,3,Q1,Sports,Sportswear,Europe,UK,New Customer,2,139.74,11.94,127.8,255.6,19.57,Digital Wallet,Delivered,2.0,Paid Ads
TXN_21821,2024-10-18,2024,10,Q4,Electronics,Accessories,Europe,Netherlands,New Customer,2,1172.48,63.0,1109.48,2218.96,0.0,COD,Delivered,4.0,Organic Search
TXN_21822,2022-02-10,2022,2,Q1,Electronics,Smartphones,Asia Pacific,Japan,Corporate,1,1050.86,201.5,849.36,849.36,0.0,Bank Transfer,Delivered,5.0,Referral
TXN_21823,2022-08-29,2022,8,Q3,Home & Living,Kitchen,Latin America,Chile,Returning Customer,2,1234.93,68.08,1166.85,2333.7,0.0,Credit Card,Delivered,3.0,Direct
TXN_21824,2023-03-07,2023,3,Q1,Sports,Fitness Equipment,Europe,UK,Returning Customer,1,155.64,8.86,146.78,146.78,10.48,PayPal,Delivered,5.0,Paid Ads
TXN_21825,2022-02-20,2022,2,Q1,Fashion,Women Clothing,Europe,France,New Customer,1,122.6,1.32,121.28,121.28,10.57,COD,Cancelled,,Paid Ads
TXN_21826,2022-01-18,2022,1,Q1,Home & Living,Kitchen,North America,Canada,VIP Customer,5,1431.52,270.4,1161.12,5805.6,0.0,PayPal,Cancelled,,Paid Ads
TXN_21827,2024-07-07,2024,7,Q3,Sports,Outdoor Gear,Europe,France,New Customer,1,87.23,2.51,84.72,84.72,18.99,Digital Wallet,Delivered,5.0,Paid Ads
TXN_21828,2023-12-22,2023,12,Q4,Fashion,Men Clothing,Asia Pacific,Singapore,Returning Customer,1,623.66,40.91,582.75,582.75,0.0,PayPal,Delivered,5.0,Email Campaign
TXN_21829,2024-11-18,2024,11,Q4,Electronics,Laptops,Europe,Germany,Returning Customer,1,568.02,23.62,544.4,544.4,0.0,Credit Card,Delivered,3.0,Email Campaign
TXN_21830,2024-02-15,2024,2,Q1,Fashion,Accessories,Europe,UK,New Customer,1,191.54,12.27,179.27,179.27,6.96,Digital Wallet,Delivered,4.0,Social Media
TXN_21831,2024-06-24,2024,6,Q2,Fashion,Accessories,Latin America,Argentina,New Customer,1,273.2,10.65,262.55,262.55,21.18,Credit Card,Delivered,5.0,Organic Search
TXN_21832,2023-01-29,2023,1,Q1,Fashion,Footwear,Latin America,Chile,Returning Customer,2,202.04,11.41,190.63,381.26,10.46,Digital Wallet,Delivered,5.0,Organic Search
TXN_21833,2024-10-04,2024,10,Q4,Home & Living,Kitchen,Asia Pacific,India,New Customer,5,103.52,14.87,88.65,443.25,24.73,COD,Delivered,2.0,Organic Search
TXN_21834,2024-04-25,2024,4,Q2,Fashion,Women Clothing,Latin America,Brazil,Returning Customer,1,195.28,10.31,184.97,184.97,23.96,Digital Wallet,Delivered,5.0,Paid Ads
TXN_21835,2024-04-13,2024,4,Q2,Electronics,Smartphones,Latin America,Chile,New Customer,1,1134.73,64.56,1070.17,1070.17,0.0,COD,Delivered,5.0,Email Campaign
TXN_21836,2022-06-07,2022,6,Q2,Electronics,Audio,Europe,UK,Returning Customer,1,67.47,3.03,64.44,64.44,7.14,Digital Wallet,Processing,,Social Media
TXN_21837,2022-11-12,2022,11,Q4,Home & Living,Furniture,Asia Pacific,Singapore,Returning Customer,1,1859.91,59.75,1800.16,1800.16,0.0,COD,Delivered,5.0,Direct
TXN_21838,2024-02-15,2024,2,Q1,Electronics,Audio,North America,USA,Returning Customer,1,384.31,16.31,368.0,368.0,10.59,Credit Card,Delivered,5.0,Organic Search
TXN_21839,2023-07-16,2023,7,Q3,Home & Living,Furniture,North America,Mexico,New Customer,1,448.45,10.87,437.58,437.58,18.5,Digital Wallet,Delivered,3.0,Organic Search
TXN_21840,2024-06-04,2024,6,Q2,Home & Living,Decor,Latin America,Brazil,New Customer,1,205.63,10.71,194.92,194.92,12.19,Digital Wallet,Delivered,2.0,Social Media
TXN_21841,2023-07-20,2023,7,Q3,Home & Living,Furniture,Latin America,Brazil,Corporate,2,1316.6,303.87,1012.73,2025.46,0.0,Credit Card,Delivered,4.0,Paid Ads
TXN_21842,2022-05-22,2022,5,Q2,Sports,Outdoor Gear,Asia Pacific,India,New Customer,1,694.32,60.25,634.07,634.07,0.0,Bank Transfer,Delivered,4.0,Social Media
TXN_21843,2022-01-11,2022,1,Q1,Electronics,Tablets,Latin America,Chile,Returning Customer,1,672.56,60.07,612.49,612.49,0.0,Bank Transfer,Delivered,4.0,Email Campaign
TXN_21844,2024-01-23,2024,1,Q1,Sports,Outdoor Gear,Europe,Netherlands,VIP Customer,1,563.91,93.29,470.62,470.62,10.09,Credit Card,Delivered,3.0,Social Media
TXN_21845,2023-11-03,2023,11,Q4,Electronics,Tablets,Latin America,Brazil,New Customer,1,2375.79,141.2,2234.59,2234.59,0.0,Credit Card,Delivered,3.0,Direct
TXN_21846,2022-04-16,2022,4,Q2,Home & Living,Bedding,Asia Pacific,Australia,New Customer,1,964.9,44.59,920.31,920.31,0.0,PayPal,Delivered,4.0,Organic Search
TXN_21847,2024-12-06,2024,12,Q4,Home & Living,Furniture,North America,Canada,Returning Customer,1,1604.63,126.08,1478.55,1478.55,0.0,COD,Delivered,5.0,Social Media
TXN_21848,2023-11-08,2023,11,Q4,Sports,Outdoor Gear,Europe,France,New Customer,1,974.79,69.32,905.47,905.47,0.0,PayPal,Delivered,5.0,Paid Ads
TXN_21849,2022-11-04,2022,11,Q4,Sports,Sportswear,Europe,UK,Returning Customer,1,1163.44,97.41,1066.03,1066.03,0.0,COD,Delivered,3.0,Organic Search
TXN_21850,2023-06-14,2023,6,Q2,Home & Living,Furniture,Asia Pacific,India,Returning Customer,1,1184.8,47.72,1137.08,1137.08,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_21851,2024-09-27,2024,9,Q3,Electronics,Tablets,Latin America,Brazil,Returning Customer,1,1894.14,16.11,1878.03,1878.03,0.0,PayPal,Delivered,5.0,Social Media
TXN_21852,2024-04-18,2024,4,Q2,Home & Living,Kitchen,Europe,Netherlands,Corporate,1,1088.25,321.34,766.91,766.91,0.0,COD,Cancelled,,Organic Search
TXN_21853,2024-10-05,2024,10,Q4,Sports,Outdoor Gear,Asia Pacific,India,New Customer,2,175.69,16.98,158.71,317.42,21.98,PayPal,Delivered,5.0,Paid Ads
TXN_21854,2022-10-27,2022,10,Q4,Fashion,Accessories,Europe,Netherlands,New Customer,1,354.28,13.26,341.02,341.02,6.32,PayPal,Delivered,4.0,Organic Search
TXN_21855,2022-07-14,2022,7,Q3,Home & Living,Kitchen,Asia Pacific,Australia,New Customer,1,812.14,5.2,806.94,806.94,0.0,COD,Processing,,Direct
TXN_21856,2024-04-02,2024,4,Q2,Electronics,Tablets,Asia Pacific,Japan,New Customer,1,126.64,4.99,121.65,121.65,5.74,Digital Wallet,Delivered,4.0,Organic Search
TXN_21857,2024-06-06,2024,6,Q2,Electronics,Audio,Asia Pacific,Japan,VIP Customer,3,2245.96,374.8,1871.16,5613.48,0.0,Credit Card,Delivered,5.0,Social Media
TXN_21858,2022-04-17,2022,4,Q2,Fashion,Men Clothing,Asia Pacific,Singapore,Returning Customer,1,357.51,29.0,328.51,328.51,14.01,COD,Delivered,5.0,Paid Ads
TXN_21859,2024-03-23,2024,3,Q1,Fashion,Women Clothing,North America,Mexico,VIP Customer,1,434.74,86.25,348.49,348.49,15.58,Digital Wallet,Delivered,4.0,Organic Search
TXN_21860,2023-05-04,2023,5,Q2,Electronics,Accessories,North America,USA,New Customer,1,63.07,4.54,58.53,58.53,7.5,COD,Delivered,4.0,Organic Search
TXN_21861,2024-05-15,2024,5,Q2,Fashion,Accessories,North America,Canada,Returning Customer,1,415.54,0.16,415.38,415.38,20.52,COD,Delivered,5.0,Organic Search
TXN_21862,2024-10-14,2024,10,Q4,Sports,Outdoor Gear,Latin America,Brazil,New Customer,2,360.95,35.68,325.27,650.54,0.0,COD,Delivered,5.0,Email Campaign
TXN_21863,2024-02-07,2024,2,Q1,Fashion,Men Clothing,Latin America,Chile,Returning Customer,1,260.71,21.2,239.51,239.51,8.51,Bank Transfer,Delivered,4.0,Paid Ads
TXN_21864,2023-03-12,2023,3,Q1,Electronics,Accessories,North America,Mexico,Returning Customer,1,1612.61,85.51,1527.1,1527.1,0.0,Bank Transfer,Delivered,4.0,Paid Ads
TXN_21865,2022-05-13,2022,5,Q2,Electronics,Smartphones,Europe,Netherlands,New Customer,1,1517.49,21.55,1495.94,1495.94,0.0,Bank Transfer,Delivered,4.0,Email Campaign
TXN_21866,2024-07-01,2024,7,Q3,Sports,Outdoor Gear,Latin America,Chile,VIP Customer,1,63.29,11.55,51.74,51.74,8.41,COD,Delivered,5.0,Referral
TXN_21867,2023-06-27,2023,6,Q2,Electronics,Tablets,North America,Mexico,VIP Customer,1,2318.09,320.86,1997.23,1997.23,0.0,Digital Wallet,Cancelled,,Organic Search
TXN_21868,2023-03-10,2023,3,Q1,Fashion,Footwear,North America,Canada,Returning Customer,1,423.89,37.24,386.65,386.65,24.57,Digital Wallet,Delivered,5.0,Email Campaign
TXN_21869,2024-12-08,2024,12,Q4,Electronics,Tablets,Latin America,Argentina,Returning Customer,1,2216.45,189.24,2027.21,2027.21,0.0,Bank Transfer,Returned,,Paid Ads
TXN_21870,2024-04-04,2024,4,Q2,Home & Living,Decor,Asia Pacific,Japan,New Customer,1,123.35,2.21,121.14,121.14,21.47,PayPal,Delivered,5.0,Email Campaign
TXN_21871,2024-01-16,2024,1,Q1,Electronics,Audio,North America,Mexico,Returning Customer,5,1882.1,276.97,1605.13,8025.65,0.0,COD,Delivered,3.0,Paid Ads
TXN_21872,2022-10-15,2022,10,Q4,Sports,Outdoor Gear,North America,Canada,Returning Customer,1,760.1,66.13,693.97,693.97,0.0,PayPal,Delivered,5.0,Paid Ads
TXN_21873,2024-12-31,2024,12,Q4,Electronics,Smartphones,Latin America,Argentina,Returning Customer,1,2213.64,185.62,2028.02,2028.02,0.0,Digital Wallet,Delivered,5.0,Email Campaign
TXN_21874,2024-02-10,2024,2,Q1,Electronics,Accessories,Asia Pacific,India,Returning Customer,1,1649.25,137.83,1511.42,1511.42,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_21875,2022-05-28,2022,5,Q2,Electronics,Laptops,Europe,France,New Customer,1,579.52,35.83,543.69,543.69,0.0,PayPal,Delivered,4.0,Social Media
TXN_21876,2022-05-07,2022,5,Q2,Electronics,Accessories,Europe,UK,VIP Customer,1,1900.55,335.18,1565.37,1565.37,0.0,Digital Wallet,Delivered,1.0,Paid Ads
TXN_21877,2022-02-11,2022,2,Q1,Electronics,Audio,North America,Canada,New Customer,1,1808.99,89.65,1719.34,1719.34,0.0,COD,Delivered,3.0,Social Media
TXN_21878,2024-12-28,2024,12,Q4,Electronics,Tablets,North America,Mexico,New Customer,1,2619.33,259.12,2360.21,2360.21,0.0,PayPal,Delivered,5.0,Paid Ads
TXN_21879,2023-08-27,2023,8,Q3,Fashion,Footwear,Asia Pacific,Australia,New Customer,1,462.15,17.67,444.48,444.48,18.96,COD,Delivered,5.0,Direct
TXN_21880,2024-09-27,2024,9,Q3,Home & Living,Bedding,Latin America,Chile,Returning Customer,1,924.75,90.62,834.13,834.13,0.0,COD,Delivered,3.0,Email Campaign
TXN_21881,2022-04-30,2022,4,Q2,Fashion,Women Clothing,Europe,Germany,Returning Customer,1,467.57,24.59,442.98,442.98,16.18,COD,Delivered,5.0,Paid Ads
TXN_21882,2023-10-28,2023,10,Q4,Sports,Fitness Equipment,North America,USA,Corporate,2,101.72,20.85,80.87,161.74,17.9,Digital Wallet,Delivered,5.0,Paid Ads
TXN_21883,2023-03-01,2023,3,Q1,Electronics,Tablets,Asia Pacific,India,New Customer,1,1194.24,68.24,1126.0,1126.0,0.0,PayPal,Delivered,2.0,Referral
TXN_21884,2022-03-27,2022,3,Q1,Home & Living,Decor,Latin America,Argentina,Returning Customer,1,899.21,28.4,870.81,870.81,0.0,PayPal,Delivered,4.0,Social Media
TXN_21885,2024-02-09,2024,2,Q1,Sports,Outdoor Gear,Europe,Netherlands,VIP Customer,2,577.45,139.81,437.64,875.28,0.0,Digital Wallet,Delivered,3.0,Organic Search
TXN_21886,2024-07-16,2024,7,Q3,Electronics,Smartphones,Asia Pacific,Singapore,VIP Customer,2,1686.79,304.21,1382.58,2765.16,0.0,COD,Delivered,5.0,Organic Search
TXN_21887,2023-04-18,2023,4,Q2,Home & Living,Bedding,North America,USA,Returning Customer,1,1274.27,60.81,1213.46,1213.46,0.0,Digital Wallet,Delivered,4.0,Paid Ads
TXN_21888,2022-10-02,2022,10,Q4,Home & Living,Furniture,Latin America,Chile,New Customer,2,794.81,13.3,781.51,1563.02,0.0,PayPal,Delivered,4.0,Paid Ads
TXN_21889,2022-06-03,2022,6,Q2,Fashion,Footwear,Asia Pacific,Singapore,Returning Customer,1,526.52,36.6,489.92,489.92,19.87,COD,Delivered,5.0,Organic Search
TXN_21890,2023-10-01,2023,10,Q4,Electronics,Accessories,Latin America,Chile,Returning Customer,1,1335.13,32.01,1303.12,1303.12,0.0,PayPal,Cancelled,,Social Media
TXN_21891,2023-11-07,2023,11,Q4,Electronics,Accessories,Europe,Netherlands,Corporate,1,218.51,62.16,156.35,156.35,20.55,Credit Card,Delivered,4.0,Organic Search
TXN_21892,2022-10-05,2022,10,Q4,Home & Living,Kitchen,Europe,Germany,New Customer,1,806.06,18.47,787.59,787.59,0.0,Credit Card,Delivered,4.0,Organic Search
TXN_21893,2022-01-03,2022,1,Q1,Fashion,Women Clothing,Asia Pacific,Japan,VIP Customer,1,459.86,55.91,403.95,403.95,24.7,COD,Delivered,3.0,Organic Search
